Facility.ID,State,xwalk_name_raw,xwalk_name_clean,Source,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Population.Feb20,Capacity,HIFLD.ID,BJS.ID,Source.Population.Feb20,Source.Capacity,Address,City,Zipcode,Latitude,Longitude,County,County.FIPS,Website,Jurisdiction
1046,Not Available,GEO REENTRY INC,GEO REENTRY INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1047,Not Available,GLYNCO,GLYNCO,NA,Administrative,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1048,Not Available,JACKSON COUNTY W R,JACKSON COUNTY W R,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1049,Not Available,KINTOCK GROUP THE,KINTOCK GROUP THE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1050,Not Available,KINTOCK GROUP THE RRC,KINTOCK GROUP THE RRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1051,Not Available,NW REGIONAL RE ENTRY CENTER,NW REGIONAL RE ENTRY CENTER,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1052,Not Available,PARSONS HOUSE,PARSONS HOUSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1053,Not Available,REALITY HOUSE GEO,REALITY HOUSE GEO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1054,Not Available,REEVES I AND II CI PECOS,REEVES I AND II CI PECOS,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1055,Not Available,RRC BANNUM INCORPORATED,RRC BANNUM INCORPORATED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1056,Not Available,SALVATION ARMY,SALVATION ARMY CORRECTIONAL SE,NA,Transitional Center,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1056,Not Available,SALVATION ARMY CORRECTIONAL SE,SALVATION ARMY CORRECTIONAL SE,NA,Transitional Center,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1057,Not Available,TALBERT HOUSE INCORPORATED,TALBERT HOUSE INCORPORATED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1058,Not Available,THE KINTOCK GROUP,THE KINTOCK GROUP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1059,Not Available,VOAGO RESIDENTIAL REENTRY PGM,VOAGO RESIDENTIAL REENTRY PGM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1060,Not Available,VOLUNTEERS OF AMERICA,VOLUNTEERS OF AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1061,Not Available,VOLUNTEERS OF AMERICA CSC,VOLUNTEERS OF AMERICA CSC,NA,Transitional Center,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1062,Not Available,VOLUNTEERS OF AMERICA INC,VOLUNTEERS OF AMERICA INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1063,Not Available,VOLUNTEERS OF AMERICA RRC METAIRIE,VOLUNTEERS OF AMERICA RRC METAIRIE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1064,Not Available,WA RRC FLAG,WA RRC FLAG,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1065,Not Available,WORKING ALTERNATIVES RRC,WORKING ALTERNATIVES RRC,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1066,Ohio,ALLEN OAKWOOD CI,ALLEN OAKWOOD CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,1480,1645,10003389,NA,HIFLD,Public Records,2338 NORTH WEST ST,LIMA,45801,40.77810856,-84.10044987,ALLEN,39003,http://www.drc.ohio.gov/institutions,state
1066,Ohio,ALLEN OAKWOOD CORRECTIONAL INSTITUTION,ALLEN OAKWOOD CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,1480,1645,10003389,NA,HIFLD,Public Records,2338 NORTH WEST ST,LIMA,45801,40.77810856,-84.10044987,ALLEN,39003,http://www.drc.ohio.gov/institutions,state
1066,Ohio,AOCI,ALLEN OAKWOOD CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,1480,1645,10003389,NA,HIFLD,Public Records,2338 NORTH WEST ST,LIMA,45801,40.77810856,-84.10044987,ALLEN,39003,http://www.drc.ohio.gov/institutions,state
1067,Ohio,BECI,BELMONT CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2209,2713,10002428,NA,HIFLD,Public Records,68518 BANNOCK RD,ST CLAIRSVILLE,43950,40.08503109,-80.97659907,BELMONT,39013,http://www.drc.ohio.gov/institutions,state
1067,Ohio,BELMONT CI,BELMONT CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2209,2713,10002428,NA,HIFLD,Public Records,68518 BANNOCK RD,ST CLAIRSVILLE,43950,40.08503109,-80.97659907,BELMONT,39013,http://www.drc.ohio.gov/institutions,state
1067,Ohio,BELMONT CORRECTIONAL INSTITUTION,BELMONT CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2209,2713,10002428,NA,HIFLD,Public Records,68518 BANNOCK RD,ST CLAIRSVILLE,43950,40.08503109,-80.97659907,BELMONT,39013,http://www.drc.ohio.gov/institutions,state
1068,Ohio,CC,CHILLICOTHE CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2715,2950,10002432,NA,HIFLD,Public Records,15802 STATE ROUTE N 104,CHILLICOTHE,45601,39.36915278,-83.00182891,ROSS,39141,http://www.drc.ohio.gov/institutions,state
1068,Ohio,CCI,CHILLICOTHE CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2715,2950,10002432,NA,HIFLD,Public Records,15802 STATE ROUTE N 104,CHILLICOTHE,45601,39.36915278,-83.00182891,ROSS,39141,http://www.drc.ohio.gov/institutions,state
1068,Ohio,CHILLICOTHE CI,CHILLICOTHE CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2715,2950,10002432,NA,HIFLD,Public Records,15802 STATE ROUTE N 104,CHILLICOTHE,45601,39.36915278,-83.00182891,ROSS,39141,http://www.drc.ohio.gov/institutions,state
1068,Ohio,CHILLICOTHE CORRECTIONAL INSTITUTION,CHILLICOTHE CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2715,2950,10002432,NA,HIFLD,Public Records,15802 STATE ROUTE N 104,CHILLICOTHE,45601,39.36915278,-83.00182891,ROSS,39141,http://www.drc.ohio.gov/institutions,state
1911,Ohio,COMM CORR ASSOC INC,COMMUNITY CORRECTIONS ASSOCIATION RRC YOUNGSTOWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YOUNGSTOWN,NA,41.085716,-80.656492,NA,NA,NA,federal
1911,Ohio,COMMUNITY CORRECTIONS ASSOCIATION RRC YOUNGSTOWN,COMMUNITY CORRECTIONS ASSOCIATION RRC YOUNGSTOWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YOUNGSTOWN,NA,41.085716,-80.656492,NA,NA,NA,federal
1069,Ohio,CORRECTIONAL RECEPTION CENTER,CORRECTIONAL RECEPTION CENTER,NA,Reception Center,NA,Adult,Male,0,NA,1656,2100,10003424,36e19,HIFLD,Public Records,11271 STATE ROUTE 762,ORIENT,43146,39.80018043,-83.14925654,PICKAWAY,39129,http://www.drc.ohio.gov/institutions,state
1069,Ohio,CRC,CORRECTIONAL RECEPTION CENTER,NA,Reception Center,NA,Adult,Male,0,NA,1656,2100,10003424,36e19,HIFLD,Public Records,11271 STATE ROUTE 762,ORIENT,43146,39.80018043,-83.14925654,PICKAWAY,39129,http://www.drc.ohio.gov/institutions,state
1070,Ohio,DAYTON CI,DAYTON CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,863,900,10000984,NA,HIFLD,Public Records,4104 GERMANTOWN ST,DAYTON,45417,39.72945062,-84.257136740000007,MONTGOMERY,39113,http://www.drc.ohio.gov/institutions,state
1070,Ohio,DAYTON CORRECTIONAL INSTITUTION,DAYTON CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,863,900,10000984,NA,HIFLD,Public Records,4104 GERMANTOWN ST,DAYTON,45417,39.72945062,-84.257136740000007,MONTGOMERY,39113,http://www.drc.ohio.gov/institutions,state
1070,Ohio,DCI,DAYTON CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,863,900,10000984,NA,HIFLD,Public Records,4104 GERMANTOWN ST,DAYTON,45417,39.72945062,-84.257136740000007,MONTGOMERY,39113,http://www.drc.ohio.gov/institutions,state
1071,Ohio,ELKTON FCI,ELKTON FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,NA,NA,NA,0,NA,2004,1536,10003385,NA,HIFLD,HIFLD,8730 SCROGGS RD,LISBON,44432,40.77251073,-80.7047809,COLUMBIANA,39029,https://www.bop.gov/locations/,federal
1071,Ohio,ELKTON FEDERAL CORRECTIONAL INSTITUTION,ELKTON FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,NA,NA,NA,0,NA,2004,1536,10003385,NA,HIFLD,HIFLD,8730 SCROGGS RD,LISBON,44432,40.77251073,-80.7047809,COLUMBIANA,39029,https://www.bop.gov/locations/,federal
1071,Ohio,FCI ELKTON,ELKTON FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,NA,NA,NA,0,NA,2004,1536,10003385,NA,HIFLD,HIFLD,8730 SCROGGS RD,LISBON,44432,40.77251073,-80.7047809,COLUMBIANA,39029,https://www.bop.gov/locations/,federal
1072,Ohio,FMC,FRANKLIN MEDICAL CENTER,NA,Prison,Max/Min,Adult,Male,0,NA,473,615,10003411,36e19,HIFLD,Public Records,1800 HARMON AVE,COLUMBUS,43223,39.92211409,-83.01475812,FRANKLIN,39049,http://www.drc.ohio.gov/institutions,state
1072,Ohio,FRANKLIN MEDICAL CENTER,FRANKLIN MEDICAL CENTER,NA,Prison,Max/Min,Adult,Male,0,NA,473,615,10003411,36e19,HIFLD,Public Records,1800 HARMON AVE,COLUMBUS,43223,39.92211409,-83.01475812,FRANKLIN,39049,http://www.drc.ohio.gov/institutions,state
1073,Ohio,GCI,GRAFTON CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,661,2074,10003356,NA,HIFLD,Public Records,2000 S AVON-BELDEN RD,GRAFTON,44044,41.28315407,-82.02518911,LORAIN,39093,https://drc.ohio.gov/gci,state
1073,Ohio,GRAFTON CI,GRAFTON CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,661,2074,10003356,NA,HIFLD,Public Records,2000 S AVON-BELDEN RD,GRAFTON,44044,41.28315407,-82.02518911,LORAIN,39093,https://drc.ohio.gov/gci,state
1073,Ohio,GRAFTON CORRECTIONAL INSTITUTION,GRAFTON CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,661,2074,10003356,NA,HIFLD,Public Records,2000 S AVON-BELDEN RD,GRAFTON,44044,41.28315407,-82.02518911,LORAIN,39093,https://drc.ohio.gov/gci,state
1979,Ohio,ICE BUTLER COUNTY JAIL,ICE BUTLER COUNTY JAIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"705 Hanover Street, Hamilton, OH 45011",NA,NA,39.389759,-84.555672,NA,NA,NA,immigration
1809,Ohio,ICE GEAUGA COUNTY JAIL,ICE GEAUGA COUNTY JAIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.504557,-81.19155,NA,NA,https://www.ice.gov/coronavirus,immigration
1842,Ohio,ICE MORROW COUNTY CORRECTIONAL FACILITY,ICE MORROW COUNTY CORRECTIONAL FACILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5599306,-82.80671785,NA,NA,https://www.ice.gov/coronavirus,immigration
1842,Ohio,ICE MORROW COUNTY CORRECTIONAL FACILITY MOUNT GILEAD OH,ICE MORROW COUNTY CORRECTIONAL FACILITY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5599306,-82.80671785,NA,NA,https://www.ice.gov/coronavirus,immigration
1989,Ohio,ICE SENECA COUNTY JAIL,ICE SENECA COUNTY JAIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3040 South State Route 100 Tiffin, OH 44883",NA,NA,41.242376,-83.241337,NA,NA,NA,immigration
1074,Ohio,LAECI,LAKE ERIE CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,1,CoreCivic,1766,1790,10003342,NA,HIFLD,Public Records,501 THOMPSON RD,CONNEAUT,44030,41.94593921,-80.53812711,ASHTABULA,39007,http://www.corecivic.com/facilities,state
1074,Ohio,LAKE ERIE CI,LAKE ERIE CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,1,CoreCivic,1766,1790,10003342,NA,HIFLD,Public Records,501 THOMPSON RD,CONNEAUT,44030,41.94593921,-80.53812711,ASHTABULA,39007,http://www.corecivic.com/facilities,state
1074,Ohio,LAKE ERIE CORRECTIONAL INSTITUTION,LAKE ERIE CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,1,CoreCivic,1766,1790,10003342,NA,HIFLD,Public Records,501 THOMPSON RD,CONNEAUT,44030,41.94593921,-80.53812711,ASHTABULA,39007,http://www.corecivic.com/facilities,state
1075,Ohio,LEBANON CI,LEBANON CORRECTIONAL INSTITUTION,NA,Prison,NA,Adult,Male,0,NA,2344,2465,10003433,NA,HIFLD,Public Records,3791 STATE ROUTE 63,LEBANON,45036,39.4339311,-84.2988531,WARREN,39165,http://www.drc.ohio.gov/institutions,state
1075,Ohio,LEBANON CORRECTIONAL INSTITUTION,LEBANON CORRECTIONAL INSTITUTION,NA,Prison,NA,Adult,Male,0,NA,2344,2465,10003433,NA,HIFLD,Public Records,3791 STATE ROUTE 63,LEBANON,45036,39.4339311,-84.2988531,WARREN,39165,http://www.drc.ohio.gov/institutions,state
1075,Ohio,LECI,LEBANON CORRECTIONAL INSTITUTION,NA,Prison,NA,Adult,Male,0,NA,2344,2465,10003433,NA,HIFLD,Public Records,3791 STATE ROUTE 63,LEBANON,45036,39.4339311,-84.2988531,WARREN,39165,http://www.drc.ohio.gov/institutions,state
1076,Ohio,LOC,LONDON CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,2293,2500,10003414,NA,HIFLD,Public Records,1580 STATE ROUTE 56 SW,LONDON,43140,39.90313668,-83.4836439,MADISON,39097,http://www.drc.ohio.gov/institutions,state
1076,Ohio,LOCI,LONDON CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,2293,2500,10003414,NA,HIFLD,Public Records,1580 STATE ROUTE 56 SW,LONDON,43140,39.90313668,-83.4836439,MADISON,39097,http://www.drc.ohio.gov/institutions,state
1076,Ohio,LONDON CI,LONDON CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,2293,2500,10003414,NA,HIFLD,Public Records,1580 STATE ROUTE 56 SW,LONDON,43140,39.90313668,-83.4836439,MADISON,39097,http://www.drc.ohio.gov/institutions,state
1076,Ohio,LONDON CORRECTIONAL INSTITUTION,LONDON CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,2293,2500,10003414,NA,HIFLD,Public Records,1580 STATE ROUTE 56 SW,LONDON,43140,39.90313668,-83.4836439,MADISON,39097,http://www.drc.ohio.gov/institutions,state
1077,Ohio,LORAIN CI,LORAIN CORRECTIONAL INSTITUTION,NA,Reception Center,Max/Min,Adult,Male,0,NA,1276,750,10000976,NA,HIFLD,HIFLD,2075 S AVON-BELDEN RD,GRAFTON,44044,41.28313977,-82.01568585,LORAIN,39093,http://www.drc.ohio.gov/institutions,state
1077,Ohio,LORAIN CORRECTIONAL INSTITUTION,LORAIN CORRECTIONAL INSTITUTION,NA,Reception Center,Max/Min,Adult,Male,0,NA,1276,750,10000976,NA,HIFLD,HIFLD,2075 S AVON-BELDEN RD,GRAFTON,44044,41.28313977,-82.01568585,LORAIN,39093,http://www.drc.ohio.gov/institutions,state
1077,Ohio,LORCI,LORAIN CORRECTIONAL INSTITUTION,NA,Reception Center,Max/Min,Adult,Male,0,NA,1276,750,10000976,NA,HIFLD,HIFLD,2075 S AVON-BELDEN RD,GRAFTON,44044,41.28313977,-82.01568585,LORAIN,39093,http://www.drc.ohio.gov/institutions,state
1078,Ohio,216-MADISON CI,MADISON CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2371,2167,10000982,NA,HIFLD,Public Records,1851 STATE ROUTE 56,LONDON,43140,39.91005833,-83.46918389,MADISON,39097,http://www.drc.ohio.gov/institutions,state
1078,Ohio,289-MADISON WORK CAMP,MADISON CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2371,2167,10000982,NA,HIFLD,Public Records,1851 STATE ROUTE 56,LONDON,43140,39.91005833,-83.46918389,MADISON,39097,http://www.drc.ohio.gov/institutions,state
1078,Ohio,MACI,MADISON CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2371,2167,10000982,NA,HIFLD,Public Records,1851 STATE ROUTE 56,LONDON,43140,39.91005833,-83.46918389,MADISON,39097,http://www.drc.ohio.gov/institutions,state
1078,Ohio,MADISON CI,MADISON CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2371,2167,10000982,NA,HIFLD,Public Records,1851 STATE ROUTE 56,LONDON,43140,39.91005833,-83.46918389,MADISON,39097,http://www.drc.ohio.gov/institutions,state
1078,Ohio,MADISON CORRECTIONAL INSTITUTION,MADISON CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2371,2167,10000982,NA,HIFLD,Public Records,1851 STATE ROUTE 56,LONDON,43140,39.91005833,-83.46918389,MADISON,39097,http://www.drc.ohio.gov/institutions,state
1079,Ohio,MANC,MANSFIELD CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,2183,2523,10003376,NA,HIFLD,Public Records,1150 N MAIN ST,MANSFIELD,44901,40.79165318,-82.50905331,RICHLAND,39139,http://www.drc.ohio.gov/institutions,state
1079,Ohio,MANCI,MANSFIELD CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,2183,2523,10003376,NA,HIFLD,Public Records,1150 N MAIN ST,MANSFIELD,44901,40.79165318,-82.50905331,RICHLAND,39139,http://www.drc.ohio.gov/institutions,state
1079,Ohio,MANSFIELD CI,MANSFIELD CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,2183,2523,10003376,NA,HIFLD,Public Records,1150 N MAIN ST,MANSFIELD,44901,40.79165318,-82.50905331,RICHLAND,39139,http://www.drc.ohio.gov/institutions,state
1079,Ohio,MANSFIELD CORRECTIONAL INSTITUTION,MANSFIELD CORRECTIONAL INSTITUTION,NA,Prison,Max/Min,Adult,Male,0,NA,2183,2523,10003376,NA,HIFLD,Public Records,1150 N MAIN ST,MANSFIELD,44901,40.79165318,-82.50905331,RICHLAND,39139,http://www.drc.ohio.gov/institutions,state
1080,Ohio,304-MARION CI,MARION CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2296,2623,10003392,NA,HIFLD,Public Records,940 MARION-WILLIAMSPORT RD,MARION,43302,40.6156179,-83.1070886,MARION,39101,http://www.drc.ohio.gov/institutions,state
1080,Ohio,364-MARION WORK CAMP,MARION CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2296,2623,10003392,NA,HIFLD,Public Records,940 MARION-WILLIAMSPORT RD,MARION,43302,40.6156179,-83.1070886,MARION,39101,http://www.drc.ohio.gov/institutions,state
1080,Ohio,MARION CI,MARION CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2296,2623,10003392,NA,HIFLD,Public Records,940 MARION-WILLIAMSPORT RD,MARION,43302,40.6156179,-83.1070886,MARION,39101,http://www.drc.ohio.gov/institutions,state
1080,Ohio,MARION CORRECTIONAL INSTITUTION,MARION CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2296,2623,10003392,NA,HIFLD,Public Records,940 MARION-WILLIAMSPORT RD,MARION,43302,40.6156179,-83.1070886,MARION,39101,http://www.drc.ohio.gov/institutions,state
1080,Ohio,MC,MARION CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2296,2623,10003392,NA,HIFLD,Public Records,940 MARION-WILLIAMSPORT RD,MARION,43302,40.6156179,-83.1070886,MARION,39101,http://www.drc.ohio.gov/institutions,state
1080,Ohio,MCI,MARION CORRECTIONAL INSTITUTION,NA,Prison,Med/Min,Adult,Male,0,NA,2296,2623,10003392,NA,HIFLD,Public Records,940 MARION-WILLIAMSPORT RD,MARION,43302,40.6156179,-83.1070886,MARION,39101,http://www.drc.ohio.gov/institutions,state
1081,Ohio,NCI,NOBLE CORRECTIONAL INSTITUTION,NA,Prison,Med,Adult,Male,0,NA,2433,3036,10003415,NA,HIFLD,Public Records,15708 MCCONNELSVILLE RD,CALDWELL,43724,39.7440579,-81.55168694,NOBLE,39121,http://www.drc.ohio.gov/institutions,state
1081,Ohio,NOBLE CI,NOBLE CORRECTIONAL INSTITUTION,NA,Prison,Med,Adult,Male,0,NA,2433,3036,10003415,NA,HIFLD,Public Records,15708 MCCONNELSVILLE RD,CALDWELL,43724,39.7440579,-81.55168694,NOBLE,39121,http://www.drc.ohio.gov/institutions,state
1081,Ohio,NOBLE CORRECTIONAL INSTITUTION,NOBLE CORRECTIONAL INSTITUTION,NA,Prison,Med,Adult,Male,0,NA,2433,3036,10003415,NA,HIFLD,Public Records,15708 MCCONNELSVILLE RD,CALDWELL,43724,39.7440579,-81.55168694,NOBLE,39121,http://www.drc.ohio.gov/institutions,state
1082,Ohio,NCCC,NORTH CENTRAL CORRECTIONAL CENTER,NA,Prison,Med/Min,Adult,Male,0,NA,2290,2720,10000980,NA,HIFLD,Public Records,670 MARION-WILLIAMSPORT RD,MARION,43302,40.61816694,-83.11515125,MARION,39101,http://www.mtctrains.com/corrections/#locations,state
1082,Ohio,NORTH CENTRAL CC,NORTH CENTRAL CORRECTIONAL CENTER,NA,Prison,Med/Min,Adult,Male,0,NA,2290,2720,10000980,NA,HIFLD,Public Records,670 MARION-WILLIAMSPORT RD,MARION,43302,40.61816694,-83.11515125,MARION,39101,http://www.mtctrains.com/corrections/#locations,state
1082,Ohio,NORTH CENTRAL CORRECTIONAL CENTER,NORTH CENTRAL CORRECTIONAL CENTER,NA,Prison,Med/Min,Adult,Male,0,NA,2290,2720,10000980,NA,HIFLD,Public Records,670 MARION-WILLIAMSPORT RD,MARION,43302,40.61816694,-83.11515125,MARION,39101,http://www.mtctrains.com/corrections/#locations,state
1083,Ohio,NEOCC,NORTHEAST OHIO CORRECTIONAL CENTER,NA,Prison,Med,Adult,Male,1,CoreCivic,362,2016,10000978,NA,HIFLD,Public Records,2240 HUBBARD RD,YOUNGSTOWN,44505,41.13176113,-80.6324945,MAHONING,39099,http://www.cca.com/locations,state
1083,Ohio,NORTHEAST OHIO CC,NORTHEAST OHIO CORRECTIONAL CENTER,NA,Prison,Med,Adult,Male,1,CoreCivic,362,2016,10000978,NA,HIFLD,Public Records,2240 HUBBARD RD,YOUNGSTOWN,44505,41.13176113,-80.6324945,MAHONING,39099,http://www.cca.com/locations,state
1083,Ohio,NORTHEAST OHIO CORRECTIONAL CENTER,NORTHEAST OHIO CORRECTIONAL CENTER,NA,Prison,Med,Adult,Male,1,CoreCivic,362,2016,10000978,NA,HIFLD,Public Records,2240 HUBBARD RD,YOUNGSTOWN,44505,41.13176113,-80.6324945,MAHONING,39099,http://www.cca.com/locations,state
1084,Ohio,NERC,NORTHEAST REINTEGRATION CENTER,NA,Prison,Med/Min,Adult,Female,0,NA,554,605,10003348,NA,HIFLD,Public Records,2675 E 30TH ST,CLEVELAND,44115,41.48885788,-81.66760944,CUYAHOGA,39035,http://www.drc.ohio.gov/institutions,state
1084,Ohio,NORTHEAST REINTEGRATION CENTER,NORTHEAST REINTEGRATION CENTER,NA,Prison,Med/Min,Adult,Female,0,NA,554,605,10003348,NA,HIFLD,Public Records,2675 E 30TH ST,CLEVELAND,44115,41.48885788,-81.66760944,CUYAHOGA,39035,http://www.drc.ohio.gov/institutions,state
1085,Ohio,OHIO REFORMATORY FOR WOMEN,OHIO REFORMATORY FOR WOMEN,NA,Prison,Med/Min,Adult,Female,0,NA,2499,2856,10003397,36e19,HIFLD,Public Records,1479 COLLINS AVE,MARYSVILLE,43040,40.22268897,-83.39268254,UNION,39159,http://www.drc.ohio.gov/prea,state
1085,Ohio,ORW,OHIO REFORMATORY FOR WOMEN,NA,Prison,Med/Min,Adult,Female,0,NA,2499,2856,10003397,36e19,HIFLD,Public Records,1479 COLLINS AVE,MARYSVILLE,43040,40.22268897,-83.39268254,UNION,39159,http://www.drc.ohio.gov/prea,state
1086,Ohio,OHIO STATE PENITENTIARY,OHIO STATE PENITENTIARY,NA,Prison,Max/Min,NA,NA,0,NA,465,502,10003372,36e19,HIFLD,Public Records,878 COITSVILLE-HUBBARD RD,YOUNGSTOWN,44505,41.10939852,-80.57700576,MAHONING,39099,http://www.drc.ohio.gov/institutions,state
1086,Ohio,OSP,OHIO STATE PENITENTIARY,NA,Prison,Max/Min,NA,NA,0,NA,465,502,10003372,36e19,HIFLD,Public Records,878 COITSVILLE-HUBBARD RD,YOUNGSTOWN,44505,41.10939852,-80.57700576,MAHONING,39099,http://www.drc.ohio.gov/institutions,state
1087,Ohio,ORIANA HOUSE,ORIANA HOUSE,NA,Transitional Center,NA,NA,NA,0,NA,NA,NA,NA,368e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1087,Ohio,ORIANA HOUSE INC,ORIANA HOUSE,NA,Transitional Center,NA,NA,NA,0,NA,NA,NA,NA,368e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
