"","name_raw","name_clean","state","jurisdiction"
"18571","State-wide (for residents)","STATEWIDE","Vermont","state"
"18581","State-Wide (inmates only until also provided)","STATEWIDE","Vermont","state"
"18591","State-wide for non-facility","STATEWIDE","Vermont","state"
"18601","State-Wide","STATEWIDE","Vermont","state"
"18611","State-Wide","STATEWIDE","Vermont","state"
"18621","State-wide","STATEWIDE","Vermont","state"
"18631","State-wide (for non-facility)","STATEWIDE","Vermont","state"
"18641","State-wide for non-facility","STATEWIDE","Vermont","state"
"18651","State-Wide","STATEWIDE","Vermont","state"
"18661","State-Wide (for non-specific facilities)","STATEWIDE","Vermont","state"
"18671","State-Wide for non-specific facilities","STATEWIDE","Vermont","state"
"18681","State-Wide","STATEWIDE","Vermont","state"
"18691","StateWide","STATEWIDE","Vermont","state"
"18701","State-Wide","STATEWIDE","Washington","state"
"18711","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"18721","State-Wide","STATEWIDE","Washington","state"
"18731","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"18741","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"18751","State-Wide","STATEWIDE","Washington","state"
"18761","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"18771","State-Wide (for staff count)","STATEWIDE","Washington","state"
"18781","State-Wide for staff count","STATEWIDE","Washington","state"
"18791","State-Wide","STATEWIDE","Washington","state"
"18801","State-Wide","STATEWIDE","Washington","state"
"18811","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"18821","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"18831","State-Wide","STATEWIDE","Washington","state"
"18841","Statewide","STATEWIDE","Washington","state"
"18851","State-Wide","STATEWIDE","Washington","state"
"18861","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"18871","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"18881","State-wide (for non-facility)","STATEWIDE","Washington","state"
"18891","State-wide (for non-facility)","STATEWIDE","Washington","state"
"18901","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"18911","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"18921","STATE-WIDE","STATEWIDE","Washington","state"
"18931","State-Wide","STATEWIDE","Washington","state"
"18941","State-Wide","STATEWIDE","Washington","state"
"18951","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"18961","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"18971","State-Wide","STATEWIDE","Washington","state"
"18981","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"18991","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"19001","State-Wide","STATEWIDE","Washington","state"
"19011","State-Wide","STATEWIDE","Washington","state"
"19021","State-Wide","STATEWIDE","Washington","state"
"19031","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19041","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"19051","State-Wide","STATEWIDE","Washington","state"
"19061","State-Wide","STATEWIDE","Washington","state"
"19071","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19081","State-Wide","STATEWIDE","Washington","state"
"19091","State-wide (for non-facility)","STATEWIDE","Washington","state"
"19101","State-Wide (for staff count)","STATEWIDE","Washington","state"
"19111","State-wide for non-facility","STATEWIDE","Washington","state"
"19121","State-wide (for non-facility)","STATEWIDE","Washington","state"
"19131","State-wide for non-facility","STATEWIDE","Washington","state"
"19141","State-Wide (for staff count)","STATEWIDE","Washington","state"
"19151","State-Wide for staff count","STATEWIDE","Washington","state"
"19161","State-Wide","STATEWIDE","Washington","state"
"19171","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19181","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"19191","State-Wide","STATEWIDE","Washington","state"
"19201","State-wide","STATEWIDE","Washington","state"
"19211","State-wide (for non-facility)","STATEWIDE","Washington","state"
"19221","State-wide for non-facility","STATEWIDE","Washington","state"
"19231","State-Wide","STATEWIDE","Washington","state"
"19241","State-Wide (for staff count)","STATEWIDE","Washington","state"
"19251","State-Wide for staff count","STATEWIDE","Washington","state"
"19261","State-Wide","STATEWIDE","Washington","state"
"19271","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19281","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"19291","State-Wide","STATEWIDE","Washington","state"
"19301","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19311","State-Wide","STATEWIDE","Washington","state"
"19321","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19331","State-Wide","STATEWIDE","Washington","state"
"19341","State-Wide","STATEWIDE","Washington","state"
"19351","State-Wide","STATEWIDE","Washington","state"
"19361","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19371","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"19381","State-wide For Non-specific Facilities","STATEWIDE","Washington","state"
"19391","State-Wide","STATEWIDE","Washington","state"
"19401","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19411","State-Wide (staff only)","STATEWIDE","Washington","state"
"19421","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"19431","State-Wide","STATEWIDE","Washington","state"
"19441","State-Wide (for staff count)","STATEWIDE","Washington","state"
"19451","State-Wide","STATEWIDE","Washington","state"
"19461","State-wide (for non-facility)","STATEWIDE","Washington","state"
"19471","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19481","State-Wide","STATEWIDE","Washington","state"
"19491","State-wide (for non-facility)","STATEWIDE","Washington","state"
"19501","State-wide (for non-facility)","STATEWIDE","Washington","state"
"19511","State-wide¬†for¬†non-facility","STATEWIDE","Washington","state"
"19521","State-widefornon-facility","STATEWIDE","Washington","state"
"19531","Statewide","STATEWIDE","Washington","state"
"19541","State-Wide","STATEWIDE","Washington","state"
"19551","State-Wide","STATEWIDE","Washington","state"
"19561","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19571","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"19581","State-Wide","STATEWIDE","Washington","state"
"19591","State-Wide","STATEWIDE","Washington","state"
"19601","State-Wide","STATEWIDE","Washington","state"
"19611","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19621","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"19631","State-Wide","STATEWIDE","Washington","state"
"19641","State-wide (non-facility)","STATEWIDE","Washington","state"
"19651","State-Wide (staff only)","STATEWIDE","Washington","state"
"19661","State-wide non-facility","STATEWIDE","Washington","state"
"19671","State-Wide","STATEWIDE","Washington","state"
"19681","State-Wide","STATEWIDE","Washington","state"
"19691","State-wide (for non-facility)","STATEWIDE","Washington","state"
"19701","State-wide (for residents)","STATEWIDE","Washington","state"
"19711","State-Wide (inmates only until also provided)","STATEWIDE","Washington","state"
"19721","State-wide for non-facility","STATEWIDE","Washington","state"
"19731","State-Wide","STATEWIDE","Washington","state"
"19741","State-Wide","STATEWIDE","Washington","state"
"19751","State-wide","STATEWIDE","Washington","state"
"19761","State-wide (for non-facility)","STATEWIDE","Washington","state"
"19771","State-wide for non-facility","STATEWIDE","Washington","state"
"19781","State-Wide","STATEWIDE","Washington","state"
"19791","State-Wide (for non-specific facilities)","STATEWIDE","Washington","state"
"19801","State-Wide for non-specific facilities","STATEWIDE","Washington","state"
"19811","State-Wide","STATEWIDE","Washington","state"
"19821","StateWide","STATEWIDE","Washington","state"
"19831","State-Wide","STATEWIDE","West Virginia","state"
"19841","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"19851","State-Wide","STATEWIDE","West Virginia","state"
"19861","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"19871","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"19881","State-Wide","STATEWIDE","West Virginia","state"
"19891","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"19901","State-Wide (for staff count)","STATEWIDE","West Virginia","state"
"19911","State-Wide for staff count","STATEWIDE","West Virginia","state"
"19921","State-Wide","STATEWIDE","West Virginia","state"
"19931","State-Wide","STATEWIDE","West Virginia","state"
"19941","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"19951","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"19961","State-Wide","STATEWIDE","West Virginia","state"
"19971","Statewide","STATEWIDE","West Virginia","state"
"19981","State-Wide","STATEWIDE","West Virginia","state"
"19991","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20001","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"20011","State-wide (for non-facility)","STATEWIDE","West Virginia","state"
"20021","State-wide (for non-facility)","STATEWIDE","West Virginia","state"
"20031","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20041","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"20051","STATE-WIDE","STATEWIDE","West Virginia","state"
"20061","State-Wide","STATEWIDE","West Virginia","state"
"20071","State-Wide","STATEWIDE","West Virginia","state"
"20081","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20091","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"20101","State-Wide","STATEWIDE","West Virginia","state"
"20111","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20121","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"20131","State-Wide","STATEWIDE","West Virginia","state"
"20141","State-Wide","STATEWIDE","West Virginia","state"
"20151","State-Wide","STATEWIDE","West Virginia","state"
"20161","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20171","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"20181","State-Wide","STATEWIDE","West Virginia","state"
"20191","State-Wide","STATEWIDE","West Virginia","state"
"20201","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20211","State-Wide","STATEWIDE","West Virginia","state"
"20221","State-wide (for non-facility)","STATEWIDE","West Virginia","state"
"20231","State-Wide (for staff count)","STATEWIDE","West Virginia","state"
"20241","State-wide for non-facility","STATEWIDE","West Virginia","state"
"20251","State-wide (for non-facility)","STATEWIDE","West Virginia","state"
"20261","State-wide for non-facility","STATEWIDE","West Virginia","state"
"20271","State-Wide (for staff count)","STATEWIDE","West Virginia","state"
"20281","State-Wide for staff count","STATEWIDE","West Virginia","state"
"20291","State-Wide","STATEWIDE","West Virginia","state"
"20301","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20311","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"20321","State-Wide","STATEWIDE","West Virginia","state"
"20331","State-wide","STATEWIDE","West Virginia","state"
"20341","State-wide (for non-facility)","STATEWIDE","West Virginia","state"
"20351","State-wide for non-facility","STATEWIDE","West Virginia","state"
"20361","State-Wide","STATEWIDE","West Virginia","state"
"20371","State-Wide (for staff count)","STATEWIDE","West Virginia","state"
"20381","State-Wide for staff count","STATEWIDE","West Virginia","state"
"20391","State-Wide","STATEWIDE","West Virginia","state"
"20401","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20411","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"20421","State-Wide","STATEWIDE","West Virginia","state"
"20431","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20441","State-Wide","STATEWIDE","West Virginia","state"
"20451","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20461","State-Wide","STATEWIDE","West Virginia","state"
"20471","State-Wide","STATEWIDE","West Virginia","state"
"20481","State-Wide","STATEWIDE","West Virginia","state"
"20491","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20501","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"20511","State-wide For Non-specific Facilities","STATEWIDE","West Virginia","state"
"20521","State-Wide","STATEWIDE","West Virginia","state"
"20531","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20541","State-Wide (staff only)","STATEWIDE","West Virginia","state"
"20551","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"20561","State-Wide","STATEWIDE","West Virginia","state"
"20571","State-Wide (for staff count)","STATEWIDE","West Virginia","state"
"20581","State-Wide","STATEWIDE","West Virginia","state"
"20591","State-wide (for non-facility)","STATEWIDE","West Virginia","state"
"20601","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20611","State-Wide","STATEWIDE","West Virginia","state"
"20621","State-wide (for non-facility)","STATEWIDE","West Virginia","state"
"20631","State-wide (for non-facility)","STATEWIDE","West Virginia","state"
"20641","State-wide¬†for¬†non-facility","STATEWIDE","West Virginia","state"
"20651","State-widefornon-facility","STATEWIDE","West Virginia","state"
"20661","Statewide","STATEWIDE","West Virginia","state"
"20671","State-Wide","STATEWIDE","West Virginia","state"
"20681","State-Wide","STATEWIDE","West Virginia","state"
"20691","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
"20701","State-Wide for non-specific facilities","STATEWIDE","West Virginia","state"
"20711","State-Wide","STATEWIDE","West Virginia","state"
"20721","State-Wide","STATEWIDE","West Virginia","state"
"20731","State-Wide","STATEWIDE","West Virginia","state"
"20741","State-Wide (for non-specific facilities)","STATEWIDE","West Virginia","state"
