Count.ID,State,Name,Jurisdiction,hifld_id,Address,City,Zipcode,Latitude,Longitude,County,County.FIPS,TYPE,POPULATION,SECURELVL,CAPACITY,federal_prison_type,Website
175,North Carolina,BUTNER MEDIUM I FCI,Federal Prison,10001760,OLD N CAROLINA HWY 75,BUTNER,27509,36.137654,-78.81379317,GRANVILLE,37077,FEDERAL,945,MAXIMUM,868,BOP,https://www.bop.gov/coronavirus/
176,North Carolina,BUTNER MEDIUM II FCI,Federal Prison,10001761,OLD N CAROLINA HWY 75,BUTNER,27509,NA,NA,GRANVILLE,37077,FEDERAL,1549,MEDIUM,1151,NA,https://www.bop.gov/coronavirus/
869,North Carolina,CALDWELL CC,Prison,10004170,480 PLEASANT HILL RD,LENOIR,28645,35.85543098,-81.52095003,CALDWELL,37027,STATE,238,MINIMUM,238,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
870,North Carolina,CALEDONIA CI,Prison,10002633,2787 CALEDONIA DR,TILLERY,27882,36.30154625,-77.45463622,HALIFAX,37083,STATE,1038,MEDIUM,1038,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
871,North Carolina,CARTERET CC,Prison,10004216,1084 ORANGE ST,NEWPORT,28570,34.78213567,-76.84531101,CARTERET,37031,STATE,300,MINIMUM,300,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
872,North Carolina,CASWELL CC,Prison,10001749,444 COUNTY HOME RD,BLANCH,27212,36.41890724,-79.34228117,CASWELL,37033,STATE,460,MEDIUM,460,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
873,North Carolina,CATAWBA CC,Prison,10002638,1347 PRISON CAMP RD,NEWTON,28658,35.61581975,-81.20959244,CATAWBA,37035,STATE,246,MINIMUM,246,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
874,North Carolina,CENTRAL PRISON,Prison,10001766,1300 WESTERN BLVD,RALEIGH,27606,35.77759538,-78.65503194,WAKE,37183,STATE,1104,CLOSE,752,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
875,North Carolina,COLUMBUS CI,Prison,10001798,1255 PRISON CAMP RD,WHITEVILLE,28472,34.27835912,-78.71957039,COLUMBUS,37047,STATE,584,MEDIUM,698,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
1410,North Carolina,CORECIVIC RALEIGH,Federal RRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
876,North Carolina,CRAGGY CC,Prison,10002640,2992 RIVERSIDE DRIVE,ASHEVILLE,28804,35.66356803,-82.61517732,BUNCOMBE,37021,STATE,594,MEDIUM,408,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
877,North Carolina,CRAVEN CI,Prison,10001787,600 ALLIGATOR RD,VANCEBORO,28586,35.31703318,-77.11802203,CRAVEN,37049,STATE,850,MEDIUM,850,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
879,North Carolina,DAN RIVER PWF,Prison,10001750,981 MURRAY RD,BLANCH,27212,36.43326247,-79.34720022,CASWELL,37033,STATE,614,MINIMUM,640,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
880,North Carolina,DAVIDSON,Prison,10004177,1400 THOMASON ST,LEXINGTON,27292,35.81521234,-80.23118631,DAVIDSON,37057,STATE,258,MINIMUM,258,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
878,North Carolina,DAVIDSON CC,Prison,NA,NA,NA,NA,NA,NA,NA,37057,NA,NA,NA,NA,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
214,North Carolina,DISMAS CHARITIES RRC GREENSBORO,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
881,North Carolina,EASTERN CI,Prison,10001775,2699 HWY 903,MAURY,28554,35.47818749,-77.59895815,GREENE,37079,STATE,616,MINIMUM,616,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
228,North Carolina,FCI BUTNER LOW,Federal Prison,NA,NA,NA,NA,NA,NA,NA,37063,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
229,North Carolina,FCI BUTNER MEDIUM I,Federal Prison,NA,NA,NA,NA,NA,NA,NA,37063,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
245,North Carolina,FMC BUTNER,Federal Medical,NA,NA,NA,NA,NA,NA,NA,37063,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
882,North Carolina,FOOTHILLS CI,Prison,10001769,5150 WESTERN AVE,MORGANTON,28655,35.67991917,-81.69067652,BURKE,37023,STATE,858,CLOSE,858,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
883,North Carolina,FORSYTH CC,Prison,10004159,307 CRAFT DR,WINSTON-SALEM,27105,36.1445991,-80.26255017,FORSYTH,37067,STATE,248,MINIMUM,248,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
884,North Carolina,FRANKLIN CC,Prison,10004157,5918 HWY 39 S,BUNN,27508,35.94586746,-78.24921097,FRANKLIN,37069,STATE,452,MEDIUM,452,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
885,North Carolina,GASTON CC,Prison,10004210,520 JUSTICE COURT,DALLAS,28034,35.31350117,-81.19417808,GASTON,37071,STATE,242,MINIMUM,242,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
886,North Carolina,GREENE CI,Prison,10001775,2699 HWY 903,MAURY,28554,35.47818749,-77.59895815,GREENE,37079,STATE,616,MINIMUM,616,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
887,North Carolina,HARNETT CI,Prison,10001025,1210 E MCNEILL ST,LILLINGTON,27546,35.38741041,-78.80077653,HARNETT,37085,STATE,988,MEDIUM,988,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
888,North Carolina,HYDE CI,Prison,10004193,620 PRISON RD,FAIRFIELD,27826,35.49419232,-76.33468785,HYDE,37095,STATE,648,MEDIUM,736,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
889,North Carolina,JOHNSTON CI,Prison,10004190,2465 US 70 W,SMITHFIELD,27577,35.557452,-78.32899764,JOHNSTON,37101,STATE,640,MINIMUM,612,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
890,North Carolina,LINCOLN CC,Prison,10004197,464 ROPER DR,LINCOLNTON,28092,35.48401482,-81.23538649,LINCOLN,37109,STATE,233,MINIMUM,202,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
891,North Carolina,LUMBERTON CI,Prison,10001027,75 LEGEND RD,LUMBERTON,28359,34.5873676,-79.054786000000007,ROBESON,37155,STATE,784,MEDIUM,768,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
892,North Carolina,MARION CI,Prison,10001770,355 OLD GLENWOOD DR,MARION,28752,35.64026256,-81.94698374,MCDOWELL,37111,STATE,654,CLOSE,793,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
893,North Carolina,MAURY CI,Prison,10001776,2568 MOORE ROUSE RD,HOOKERTON,28538,35.44876119,-77.60764781,GREENE,37079,STATE,1258,CLOSE,1504,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
894,North Carolina,MORRISON CI,Prison,10004219,1573 MCDONALD CHURCH RD,HOFFMAN,28347,35.02193053,-79.60712744,RICHMOND,37153,STATE,739,MEDIUM,801,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
895,North Carolina,MOUNTAIN VIEW CI,Prison,10001754,545 AMITY PARK RD,SPRUCE PINE,28777,35.93113624,-82.00196607,AVERY,37011,STATE,895,MEDIUM,884,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
896,North Carolina,NASH CI,Prison,10001763,2869 US 64 ALT,NASHVILLE,27856,35.9691042,-78.01514843,NASH,37127,STATE,652,MEDIUM,654,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
897,North Carolina,NCCI WOMEN,Prison,10004173,1034 BRAGG ST,RALEIGH,27610,35.76470598,-78.62096416,WAKE,37183,STATE,1646,CLOSE,1776,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
898,North Carolina,NEUSE CI,Prison,10001782,701 STEVENS MILL RD,GOLDSBORO,27533,35.38793305,-78.03684678,WAYNE,37191,STATE,15,MINIMUM,788,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
899,North Carolina,NEW HANOVER CC,Prison,10001801,330 DIVISION DR,WILMINGTON,28402,34.26648745,-77.92266866,NEW HANOVER,37129,STATE,387,MINIMUM,384,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
900,North Carolina,NORTH PIEDMONT CRV,Prison,10004178,1420 RALEIGH RD,LEXINGTON,27292,NA,NA,DAVIDSON,37057,STATE,0,MINIMUM,136,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
901,North Carolina,ORANGE CC,Prison,10004165,2110 CLARENCE WALTERS RD,HILLSBOROUGH,27278,36.05345198,-79.10118383,ORANGE,37135,STATE,198,MINIMUM,200,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
902,North Carolina,PAMLICO CI,Prison,10001788,601 N THIRD ST,BAYBORO,28515,35.16043587,-76.77080712,PAMLICO,37137,STATE,561,MEDIUM,550,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
903,North Carolina,PASQUOTANK CI,Prison,10001752,527 COMMERCE DR,ELIZABETH CITY,27906,36.36067354,-76.31073875,PASQUOTANK,37139,STATE,679,CLOSE,896,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
904,North Carolina,PENDER CI,Prison,10004226,906 PENDERLEA HWY,BURGAW,28425,34.55471094,-77.93711186,PENDER,37141,STATE,747,MEDIUM,768,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
905,North Carolina,PIEDMONT CI,Prison,10004183,1245 CAMP RD,SALISBURY,28147,35.62127907,-80.5450782,ROWAN,37159,STATE,961,MEDIUM,952,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
906,North Carolina,POLK CI,Prison,10001747,1001 VEAZEY RD,BUTNER,27509,36.13581599,-78.78554777,GRANVILLE,37077,STATE,877,CLOSE,904,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
907,North Carolina,RALEIGH CCW,Prison,NA,NA,NA,NA,NA,NA,NA,37183,NA,NA,NA,NA,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
908,North Carolina,RANDOLPH CC,Prison,10001771,2760 US HWY 220 BUSINESS,ASHEBORO,27203,35.66810835,-79.824242280000007,RANDOLPH,37151,STATE,225,MINIMUM,226,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
309,North Carolina,RIVERS CI,Federal Prison,10001745,145 PARKERS FISHERY RD,WINTON,27986,36.40526967,-76.95966914,HERTFORD,37091,FEDERAL,1217,NA,1450,private,https://www.bop.gov/coronavirus/
909,North Carolina,RUTHERFORD CC,Prison,10001778,549 LEDBETTER RD,SPINDALE,28160,35.36509371,-81.91454325,RUTHERFORD,37161,STATE,236,MINIMUM,236,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
910,North Carolina,SAMPSON CI,Prison,10004213,700 NORTHWEST BLVD HWY 421N,CLINTON,28328,35.01274206,-78.34089616,SAMPSON,37163,STATE,458,MEDIUM,452,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
911,North Carolina,SANFORD CC,Prison,10001777,417 ADVANCEMENT CENTER RD,SANFORD,27330,35.4726341,-79.1593789,LEE,37105,STATE,295,MINIMUM,298,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
912,North Carolina,SCOTLAND CI,Prison,10001793,22385 MCGIRTS BRIDGE RD,LAURINBURG,28353,34.81190277,-79.36494701,SCOTLAND,37165,STATE,1615,CLOSE,1652,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
1445,North Carolina,SOUTH RALEIGH RE ENTRY CENTER,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
913,North Carolina,SOUTHERN CI,Prison,10001784,272 GLEN RD,TROY,27371,35.37938363,-79.87216029,MONTGOMERY,37123,STATE,672,CLOSE,624,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
914,North Carolina,STATEWIDE,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
915,North Carolina,SWANNANOA CCW,Prison,10006217,55 LAKE EDEN ROAD,BLACK MOUNTAIN,28711,35.61094196,-82.37390015,BUNCOMBE,37021,STATE,360,MINIMUM,366,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
916,North Carolina,TABOR CI,Prison,10001799,4600 SWAMP FOX HWY W,TABOR CITY,28463,34.18742355,-78.91156021,COLUMBUS,37047,STATE,1721,CLOSE,1752,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
1775,North Carolina,TYRRELL PWF,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
917,North Carolina,WAKE CC,Prison,10004174,1000 ROCK QUARRY RD,RALEIGH,27610,35.76529636,-78.61752518,WAKE,37183,STATE,407,MINIMUM,414,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
918,North Carolina,WARREN CI,Prison,10004146,379 COLLINS RD,MANSON,27553,36.41681967,-78.27022977,WARREN,37185,STATE,667,CLOSE,809,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
919,North Carolina,WILKES CC,Prison,10004153,404 STATESVILLE RD,NORTH WILKESBORO,28659,36.16455616,-81.1320742,WILKES,37193,STATE,266,MINIMUM,268,private,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
1531,North Dakota,CO,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.docr.nd.gov/covid-19-information
197,North Dakota,COMMUNITY EXTENDED NUCLEAR TRA RRC FARGO,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1776,North Dakota,DJS,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.docr.nd.gov/covid-19-information
1384,North Dakota,DWCRC,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.docr.nd.gov/covid-19-information
920,North Dakota,JRCC,Prison,10003603,2521 CIRCLE DR,JAMESTOWN,58401,46.88322924,-98.68507045,STUTSMAN,38093,STATE,439,MAXIMUM,424,private,https://www.docr.nd.gov/covid-19-information
921,North Dakota,MRCC,Prison,10003602,1800 48TH AVE SW,BISMARCK,58506,46.75378779,-100.8227808,BURLEIGH,38015,STATE,187,MINIMUM,191,private,https://www.docr.nd.gov/covid-19-information
922,North Dakota,NDSP,Prison,10003601,3100 RAILROAD AVE,BISMARCK,58506,46.79996701,-100.7415405,BURLEIGH,38015,STATE,753,MAXIMUM,520,private,https://www.docr.nd.gov/covid-19-information
1532,North Dakota,PP,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.docr.nd.gov/covid-19-information
923,North Dakota,YCC,Prison,NA,701 16TH AVE SW,MANDAN,58554,46.8187668,-100.913189,NA,NA,NA,NA,NA,NA,NA,https://www.docr.nd.gov/covid-19-information
1392,Not Available,ACS CORRECTIONS,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1396,Not Available,ALTERNATIVES INCORPORATED,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1690,Not Available,ALVIS HOUSE INC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1691,Not Available,ATALBERT HOUSE INC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1407,Not Available,CHASE CENTER,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1623,Not Available,COMMUNITY SOLUTIONS INC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1694,Not Available,CORE SERVICES GROUP INC RRC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1638,Not Available,DISMAS CCC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1639,Not Available,DISMAS CHARITIES COMMCORRCTR,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1640,Not Available,DISMAS CHARITIES INC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1641,Not Available,DISMAS HOUSE CHARITIES INC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1414,Not Available,DRC DAY REPORTING CENTER GEO,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1636,Not Available,GEO CARE,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1637,Not Available,GEO CARE INC,Federal RRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1654,Not Available,GEO GROUP INC,Federal RRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1655,Not Available,GEO REENTRY INC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1423,Not Available,GLYNCO,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1428,Not Available,JACKSON COUNTY W R,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1642,Not Available,KINTOCK GROUP THE,Federal RRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1643,Not Available,KINTOCK GROUP THE RRC,Federal RRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1697,Not Available,NW REGIONAL RE ENTRY CENTER,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1431,Not Available,PARSONS HOUSE,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1791,Not Available,REALITY HOUSE GEO,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1793,Not Available,REEVES I AND II CI PECOS,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1649,Not Available,RRC BANNUM INCORPORATED,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1652,Not Available,SALVATION ARMY CORRECTIONAL SE,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1698,Not Available,TALBERT HOUSE INCORPORATED,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1645,Not Available,THE KINTOCK GROUP,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1452,Not Available,VOAGO RESIDENTIAL REENTRY PGM,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1656,Not Available,VOLUNTEERS OF AMERICA,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1657,Not Available,VOLUNTEERS OF AMERICA CSC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1658,Not Available,VOLUNTEERS OF AMERICA INC,Federal RRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
354,Not Available,VOLUNTEERS OF AMERICA RRC METAIRIE,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1453,Not Available,WA RRC FLAG,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1458,Not Available,WORKING ALTERNATIVES RRC,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
924,Ohio,ALLEN OAKWOOD CI,Prison,10003389,2338 NORTH WEST ST,LIMA,45801,40.77810856,-84.10044987,ALLEN,39003,STATE,1480,MAXIMUM,NA,private,https://drc.ohio.gov/
925,Ohio,BELMONT CI,Prison,10002428,68518 BANNOCK RD,ST CLAIRSVILLE,43950,40.08503109,-80.97659907,BELMONT,39013,STATE,2209,CLOSE,NA,private,https://drc.ohio.gov/
926,Ohio,CHILLICOTHE CI,Prison,10002432,15802 STATE ROUTE N 104,CHILLICOTHE,45601,39.36915278,-83.00182891,ROSS,39141,STATE,2715,CLOSE,2895,private,https://drc.ohio.gov/
927,Ohio,CORRECTIONAL RECEPTION CENTER,Prison,10003424,11271 STATE ROUTE 762,ORIENT,43146,39.80018043,-83.14925654,PICKAWAY,39129,STATE,1656,MAXIMUM,NA,private,https://drc.ohio.gov/
928,Ohio,DAYTON CI,Prison,10000984,4104 GERMANTOWN ST,DAYTON,45417,39.72945062,-84.257136740000007,MONTGOMERY,39113,STATE,863,CLOSE,NA,private,https://drc.ohio.gov/
221,Ohio,ELKTON FCI,Federal Prison,10003385,8730 SCROGGS RD,LISBON,44432,40.77251073,-80.7047809,COLUMBIANA,39029,FEDERAL,2004,MINIMUM,1536,BOP,https://www.bop.gov/coronavirus/
232,Ohio,FCI ELKTON,Federal Prison,NA,NA,NA,NA,NA,NA,NA,39029,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
929,Ohio,FRANKLIN MEDICAL CENTER,Prison,10003411,1800 HARMON AVE,COLUMBUS,43223,39.92211409,-83.01475812,FRANKLIN,39049,STATE,473,CLOSE,469,private,https://drc.ohio.gov/
930,Ohio,GRAFTON CI,Prison,10003356,2000 S AVON-BELDEN RD,GRAFTON,44044,41.28315407,-82.02518911,LORAIN,39093,STATE,661,MEDIUM,NA,TRIBAL_DETENTION_CENTER,https://drc.ohio.gov/
931,Ohio,LAKE ERIE CI,Prison,10003342,501 THOMPSON RD,CONNEAUT,44030,41.94593921,-80.53812711,ASHTABULA,39007,STATE,1766,MEDIUM,NA,private,https://drc.ohio.gov/
932,Ohio,LEBANON CI,Prison,10003433,3791 STATE ROUTE 63,LEBANON,45036,39.4339311,-84.2988531,WARREN,39165,STATE,2344,MAXIMUM,NA,NA,https://drc.ohio.gov/
933,Ohio,LONDON CI,Prison,10003414,1580 STATE ROUTE 56 SW,LONDON,43140,39.90313668,-83.4836439,MADISON,39097,STATE,2293,MAXIMUM,1950,private,https://drc.ohio.gov/
934,Ohio,LORAIN CI,Prison,10000976,2075 S AVON-BELDEN RD,GRAFTON,44044,41.28313977,-82.01568585,LORAIN,39093,STATE,1276,MAXIMUM,750,private,https://drc.ohio.gov/
935,Ohio,MADISON CI,Prison,10000982,1851 STATE ROUTE 56,LONDON,43140,39.91005833,-83.46918389,MADISON,39097,STATE,2371,MEDIUM,2477,private,https://drc.ohio.gov/
936,Ohio,MANSFIELD CI,Prison,10003376,1150 N MAIN ST,MANSFIELD,44901,40.79165318,-82.50905331,RICHLAND,39139,STATE,2183,MAXIMUM,NA,private,https://drc.ohio.gov/
937,Ohio,MARION CI,Prison,10003392,940 MARION-WILLIAMSPORT RD,MARION,43302,40.6156179,-83.1070886,MARION,39101,STATE,2296,MEDIUM,2538,NA,https://drc.ohio.gov/
