"","facility_name_raw","facility_name_clean","State","jurisdiction"
"1646","SAC CALIFORNIA STATE PRISON SACRAMENTO","CALIFORNIA STATE PRISON SACRAMENTO","California","state"
"1647","SATF CSP CALIFORNIA SUBSTANCE ABUSE TREATMENT FACILITY AND STATE PRISON CORCORAN","CALIFORNIA STATE PRISON CORCORAN","California","state"
"1648","SCC SIERRA CONSERVATION CENTER","SIERRA CONSERVATION CENTER","California","state"
"1649","SOL CALIFORNIA STATE PRISON SOLANO","CALIFORNIA STATE PRISON SOLANO","California","state"
"1650","SQ CA STATE PRISON SAN QUENTIN","CALIFORNIA STATE PRISON SAN QUENTIN","California","state"
"1651","SATF SUBSTANCE ABUSE TREATMENT FACILITY","SUBSTANCE ABUSE TREATMENT FACILITY","California","state"
"1652","SVSP SALINAS VALLEY STATE PRISON","SALINAS VALLEY STATE PRISON","California","state"
"1653","VSP VALLEY STATE PRISON","VALLEY STATE PRISON","California","state"
"1654","CDCR CCHCS WORKSITE LOCATION LOS ANGELES COUNTY","LOS ANGELES COUNTY WORKSITE LOCATION","California","state"
"1655","CDCR CCHCS WORKSITE RIVERSIDE COUNTY","RIVERSIDE COUNTY WORKSITE LOCATION","California","state"
"1656","CDCR CCHCS WORKSITE SACRAMENTO COUNTY","SACRAMENTO COUNTY WORKSITE LOCATION","California","state"
"1657","CDCR CCHCS WORKSITE SAN BERNARDINO COUNTY","SAN BERNARDINO COUNTY WORKSITE LOCATION","California","state"
"1658","WSP WASCO STATE PRISON","WASCO STATE PRISON","California","state"
"1659","LIMON CORRECTIONAL CENTER","LIMON CORRECTIONAL FACILITY","Colorado","state"
"1660","SKYLINE CORRECTIONAL FACILITY","SKYLINE CORRECTIONAL CENTER","Colorado","state"
"1661","BRIDGEPORT CC","BRIDGEPORT CORRECTIONAL CENTER","Connecticut","state"
"1662","BROOKLYN CI","BROOKLYN CORRECTIONAL INSTITUTION","Connecticut","state"
"1663","CARL ROBINSON CI","CARL ROBINSON CORRECTIONAL INSTITUTION","Connecticut","state"
"1664","CHESHIRE CI","CHESHIRE CORRECTIONAL INSTITUTION","Connecticut","state"
"1665","CORRIGAN RADGOWSKI CC","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","Connecticut","state"
"1666","GARNER CI","GARNER CORRECTIONAL INSTITUTION","Connecticut","state"
"1667","HARTFORD CC","HARTFORD CORRECTIONAL CENTER","Connecticut","state"
"1668","ISOLATION UNIT AT NORTHERN CI","NORTHERN CORRECTIONAL INSTITUTION","Connecticut","state"
"1669","MWCI","MACDOUGALL WALKER CORRECTIONAL INSTITUTION","Connecticut","state"
"1670","NEW HAVEN CC","NEW HAVEN CORRECTIONAL CENTER","Connecticut","state"
"1671","NORTHERN CI","NORTHERN CORRECTIONAL INSTITUTION","Connecticut","state"
"1672","OSBORN CI","OSBORN CORRECTIONAL INSTITUTION","Connecticut","state"
"1673","WILLARD CYBULSKI CI","WILLARD CYBULSKI CORRECTIONAL INSTITUTION","Connecticut","state"
"1674","YORK CI","YORK CORRECTIONAL INSTITUTION","Connecticut","state"
"1675","SUSSEX VIOLATION OF PROBATION CENTER","SUSSEX COMMUNITY CORRECTIONS CENTER","Delaware","state"
"1676","ALICEVILLE FCI","ALICEVILLE FEDERAL CORRECTIONAL INSTITUTION","Alabama","federal"
"1677","ALLENWOOD MEDIUM FCI","ALLENWOOD MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Pennsylvania","federal"
"1678","ALLENWOOD USP","ALLENWOOD UNITED STATES PENITENTIARY","Pennsylvania","federal"
"1679","ATLANTA USP","ATLANTA UNITED STATES PENITENTIARY","Georgia","federal"
"1680","BEAUMONT LOW FCI","BEAUMONT LOW FEDERAL CORRECTIONAL INSTITUTION","Texas","federal"
"1681","BEAUMONT MEDIUM FCI","BEAUMONT MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Texas","federal"
"1682","BEAUMONT USP","BEAUMONT UNITED STATES PENITENTIARY","Texas","federal"
"1683","BENNETTSVILLE FCI","BENNETTSVILLE FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"1684","BROOKLYN MDC","BENNETTSVILLE FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"1685","BUTNER LOW FCI","BUTNER LOW FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"1686","BUTNER MEDIUM I FCI","BUTNER MEDIUM I FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"1687","BUTNER MEDIUM II FCI","BUTNER MEDIUM II FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"1688","CANAAN USP","CANAAN UNITED STATES PENITENTIARY","Pennsylvania","federal"
"1689","CENTRAL OFFICE WASHINGTON DC","CENTRAL OFFICE HEADQUARTERS","DC","federal"
"1690","CENTRAL OFFICE WASHINGTON DC","CENTRAL OFFICE HEADQUARTERS","New Jersey","state"
"1691","COLEMAN I USP","COLEMAN I UNITED STATES PENITENTIARY","Florida","federal"
"1692","COLEMAN II USP","COLEMAN II UNITED STATES PENITENTIARY","Florida","federal"
"1693","COLEMAN LOW FCI","COLEMAN LOW FEDERAL CORRECTIONAL INSTITUTION","Florida","federal"
"1694","COLEMAN MEDIUM FCI","COLEMAN MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Florida","federal"
"1695","CUMBERLAND FCI","CUMBERLAND FEDERAL CORRECTIONAL INSTITUTION","Maryland","federal"
"1696","D RAY JAMES CI","D RAY JAMES CORRECTIONAL INSTITUTION","Georgia","federal"
"1697","DANBURY FCI","DANBURY FEDERAL CORRECTIONAL INSTITUTION","Connecticut","federal"
"1698","DUBLIN FCI","DUBLIN FEDERAL CORRECTIONAL INSTITUTION","California","federal"
"1699","EL RENO FCI","EL RENO FEDERAL CORRECTIONAL INSTITUTION","Oklahoma","federal"
"1700","ELKTON FCI","ELKTON FEDERAL CORRECTIONAL INSTITUTION","Ohio","federal"
"1701","ENGLEWOOD FCI","ENGLEWOOD FEDERAL CORRECTIONAL INSTITUTION","Colorado","federal"
"1702","ESTILL FCI","ESTILL FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"1703","FAIRTON FCI","FAIRTON FEDERAL CORRECTIONAL INSTITUTION","New Jersey","federal"
"1704","FCI BENNETTSVILLE","BENNETTSVILLE FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"1705","FCI BUTNER LOW","BUTNER LOW FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"1706","FCI BUTNER MEDIUM I","BUTNER MEDIUM I FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"1707","FCI CUMBERLAND","CUMBERLAND FEDERAL CORRECTIONAL INSTITUTION","Maryland","federal"
"1708","FCI DANBURY","DANBURY FEDERAL CORRECTIONAL INSTITUTION","Connecticut","federal"
"1709","FCI ELKTON","ELKTON FEDERAL CORRECTIONAL INSTITUTION","Ohio","federal"
"1710","FCI FORREST CITY LOW","FORREST CORRECTIONAL INSTITUTION LOW",NA,NA
"1711","FCI FORREST CITY MEDIUM","FORREST CORRECTIONAL INSTITUTION MEDIUM",NA,NA
"1712","FCI FORT DIX","FORT DIX FEDERAL CORRECTIONAL INSTITUTION","New Jersey","federal"
"1713","FCI MILAN","MILAN FEDERAL CORRECTIONAL INSTITUTION","Michigan","federal"
"1714","FCI OAKDALE I","OAKDALE I FEDERAL CORRECTIONAL INSTITUTION","Louisiana","federal"
"1715","FCI OTISVILLE","OTISVILLE FEDERAL CORRECTIONAL INSTITUTION","New York","federal"
"1716","FCI RAY BROOK","RAY BROOK FEDERAL CORRECTIONAL INSTITUTION","New York","federal"
"1717","FCI TALLADEGA","TALLADEGA FEDERAL CORRECTIONAL INSTITUTION","Alabama","federal"
"1718","YAZOO CITY LOW FCI","YAZOO CITY LOW FEDERAL CORRECTIONAL INSTITUTION","Mississippi","federal"
"1719","YAZOO CITY MEDIUM FCI","YAZOO CITY MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Mississippi","federal"
"1720","FMC BUTNER","BUTNER FEDERAL MEDICAL FACILITY","North Carolina","federal"
"1721","FMC CARSWELL","CARSWELL FEDERAL MEDICAL CENTER","Texas","federal"
"1722","FORREST CITY LOW FCI","FORREST CITY LOW FEDERAL CORRECTIONAL INSTITUTION","Arkansas","federal"
"1723","FORREST CITY MEDIUM FCI","FORREST CITY MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Arkansas","federal"
"1724","FORT DIX FCI","FORT DIX FEDERAL CORRECTIONAL INSTITUTION","New Jersey","federal"
"1725","FORTH WORTH FMC","FORT WORTH FEDERAL MEDICAL CENTER","Texas","federal"
"1726","GILMER FCI","GILMER FEDERAL CORRECTIONAL INSTITUTION","West Virginia","federal"
"1727","GRAND PRAIRIE OFFICE COMPLEX GRAND PRAIRIE TX","GRAND PRAIRIE","Texas","federal"
"1728","GREAT PLAINS CI","GREAT PLAINS CORRECTIONAL INSTITUTION","Oklahoma","federal"
"1729","HAZELTON USP","HAZELTON UNITED STATES PENITENTIARY","West Virginia","federal"
"1730","HILLSBOROUGH COUNTY RRC TAMPA","HILLSBOROUGH COUNTY JAIL RRC TAMPA",NA,NA
"1731","HOUSTON FDC","HOUSTON FEDERAL DETENTION CENTER","Texas","federal"
"1732","LA TUNA FCI","LA TUNA FEDERAL CORRECTIONAL INSTITUTION","Texas","federal"
"1733","LEAVENWORTH KS","LEAVENWORTH UNITED STATES PENITENTIARY","Kansas","federal"
"1734","LEAVENWORTH USP","LEAVENWORTH UNITED STATES PENITENTIARY","Kansas","federal"
"1735","LEWISBURG USP","LEWISBURG UNITED STATES PENITENTIARY","Pennsylvania","federal"
"1736","LOMPOC FCI","LOMPOC FEDERAL CORRECTIONAL INSTITUTION","California","federal"
"1737","LOMPOC USP","LOMPOC UNITED STATES PENITENTIARY","California","federal"
"1738","LOS ANGELES MDC","LOS ANGELES METROPOLITAN DETENTION CENTER",NA,NA
"1739","MARION USP","MARION UNITED STATES PENITENTIARY","Illinois","federal"
"1740","MCC NEW YORK","NEW YORK METROPOLITAN CORRECTIONAL CENTER","New York","federal"
"1741","MCCREARY USP","MCCREARY UNITED STATES PENITENTIARY","Kentucky","federal"
"1742","MCDOWELL FCI","MCDOWELL FEDERAL CORRECTIONAL INSTITUTION","West Virginia","federal"
"1743","MCRAE CI","MCRAE CORRECTIONAL INSTITUTION","Georgia","federal"
"1744","MDC BROOKLYN","MDC BROOKLYN",NA,NA
"1745","MEMPHIS FCI","MEMPHIS FEDERAL CORRECTIONAL INSTITUTION","Tennessee","federal"
"1746","MIAMI FCI","MIAMI FEDERAL CORRECTIONAL INSTITUTION","Florida","federal"
"1747","MIAMI FDC","MIAMI FEDERAL DETENTION CENTER","Florida","federal"
"1748","MILAN FCI","MILAN FEDERAL CORRECTIONAL INSTITUTION","Michigan","federal"
"1749","MMC CHICAGO","MMC CHICAGO",NA,NA
"1750","MONTGOMERY FPC","MONTGOMERY FEDERAL PRISON CAMP","Alabama","federal"
"1751","NORTH LAKE CI","NORTH LAKE CORRECTIONAL INSTITUTION","Michigan","federal"
"1752","OAKDALE I FCI","OAKDALE I FEDERAL CORRECTIONAL INSTITUTION","Louisiana","federal"
"1753","OAKDALE II FCI","OAKDALE II FEDERAL CORRECTIONAL INSTITUTION","Louisiana","federal"
"1754","OKLAHOMA CITY FTC","OKLAHOMA CORRECTIONAL INSTITUTION FEDERAL TRANSFER FACILITY",NA,NA
"1755","OTISVILLE FCI","OTISVILLE FEDERAL CORRECTIONAL INSTITUTION","New York","federal"
"1756","PETERSBURG LOW FCI","PETERSBURG LOW FEDERAL CORRECTIONAL INSTITUTION","Virginia","federal"
"1757","PHILADELPHIA FDC","PHILADELPHIA FEDERAL DETENTION CENTER","Pennsylvania","federal"
"1758","POLLOCK FCI","POLLOCK FEDERAL CORRECTIONAL INSTITUTION","Louisiana","federal"
"1759","RAY BROOK FCI","RAY BROOK FEDERAL CORRECTIONAL INSTITUTION","New York","federal"
"1760","RIVERS CI","RIVERS CORRECTIONAL INSTITUTION","North Carolina","federal"
"1761","ROCHESTER FMC","ROCHESTER FEDERAL MEDICAL CENTER",NA,NA
"1762","SOUTHEAST REGIONAL OFFICE ATLANTA GA","SOUTHEAST REGIONAL OFFICE","Georgia","federal"
"1763","TALLADEGA FCI","TALLADEGA FEDERAL CORRECTIONAL INSTITUTION","Alabama","federal"
"1764","TALLAHASSEE FCI","TALLAHASSEE FEDERAL CORRECTIONAL INSTITUTION","Florida","federal"
"1765","TERMINAL ISLAND FCI","TERMINAL ISLAND FEDERAL CORRECTIONAL INSTITUTION","California","federal"
"1766","TERRE HAUTE FCI","TERRE HAUTE FEDERAL CORRECTIONAL INSTITUTION","Indiana","federal"
"1767","TEXARKANA FCI","TEXARKANA FEDERAL CORRECTIONAL INSTITUTION","Texas","federal"
"1768","THOMSON USP","THOMSON UNITED STATES PENITENTIARY","Illinois","federal"
"1769","TUCSON FCI","TUCSON FEDERAL CORRECTIONAL INSTITUTION","Arizona","federal"
"1770","TUCSON USP","TUCSON UNITED STATES PENITENTIARY","Arizona","federal"
"1771","USP ATLANTA","ATLANTA UNITED STATES PENITENTIARY","Georgia","federal"
"1772","USP CANAAN","CANAAN UNITED STATES PENITENTIARY","Pennsylvania","federal"
"1773","USP CANAAN PA","CANAAN UNITED STATES PENITENTIARY","Pennsylvania","federal"
"1774","USP LEAVENWORTH","LEAVENWORTH UNITED STATES PENITENTIARY","Kansas","federal"
"1775","USP LOMPOC","LOMPOC UNITED STATES PENITENTIARY","California","federal"
"1776","VICTORVILLE MEDIUM II FCI","VICTORVILLE MEDIUM II FEDERAL CORRECTIONAL INSTITUTION","California","federal"
"1777","YAZOO CITY MS","YAZOO CORRECTIONAL INSTITUTION",NA,NA
"1778","YAZOO CITY USP","YAZOO CITY UNITED STATES PENITENTIARY","Mississippi","federal"
"1779","APALACHEE CI","APALACHEE CORRECTIONAL INSTITUTION","Florida","state"
"1780","AVON PARK CI","AVON PARK CORRECTIONAL INSTITUTION","Florida","state"
"1781","BAKER CI","BAKER CORRECTIONAL INSTITUTION","Florida","state"
"1782","BAY CF","BAY  CORRECTIONAL FACILITY",NA,NA
"1783","BLACKWATER CF GEO GROUP","BLACKWATER  CORRECTIONAL FACILITY",NA,NA
"1784","BLACKWATER CF","BLACKWATER  CORRECTIONAL FACILITY",NA,NA
"1785","CALHOUN CI","CALHOUN CORRECTIONAL INSTITUTION","Florida","state"
"1786","CENTURY CI","CENTURY CORRECTIONAL INSTITUTION","Florida","state"
"1787","CHARLOTTE CI","CHARLOTTE CORRECTIONAL INSTITUTION","Florida","state"
"1788","COLUMBIA CI","COLUMBIA CORRECTIONAL INSTITUTION","Florida","state"
"1789","COLUMBIA CI","COLUMBIA CORRECTIONAL INSTITUTION","Wisconsin","state"
"1790","CROSS CITY CI","CROSS CITY CORRECTIONAL  INSTITUTION",NA,NA
"1791","DADE CI","DADE CORRECTIONAL INSTITUTION","Florida","state"
"1792","EVERGLADES CI","EVERGLADES CORRECTIONAL INSTITUTION","Florida","state"
"1793","FRANKLIN CI","FRANKLIN CORRECTIONAL INSTITUTION","Florida","state"
"1794","GADSDEN CF","GADSDEN  CORRECTIONAL FACILITY",NA,NA
"1795","GADSDEN RE ENTRY CENTER","GADSDEN REENTRY CENTER","Florida","state"
"1796","GRACEVILLE CF","GRACEVILLE  CORRECTIONAL FACILITY",NA,NA
"1797","GULF CI","GULF CORRECTIONAL INSTITUTION","Florida","state"
"1798","HAMILTON CI","HAMILTON CORRECTIONAL INSTITUTION","Florida","state"
"1799","HARDEE CI","HARDEE CORRECTIONAL INSTITUTION","Florida","state"
"1800","HERNANDO CI","HERNANDO CORRECTIONAL INSTITUTION","Florida","state"
"1801","HOLMES CI","HOLMES CORRECTIONAL INSTITUTION","Florida","state"
"1802","HOMESTEAD CI","HOMESTEAD CORRECTIONAL INSTITUTION","Florida","state"
"1803","JACKSON CI","JACKSON CORRECTIONAL INSTITUTION","Florida","state"
"1804","JACKSON CI","JACKSON CORRECTIONAL INSTITUTION","Wisconsin","state"
"1805","JEFFERSON CI","JEFFERSON CORRECTIONAL INSTITUTION","Florida","state"
"1806","LAKE CI","LAKE CORRECTIONAL INSTITUTION","Florida","state"
"1807","LAKE CITY CF","LAKE CITY  CORRECTIONAL FACILITY",NA,NA
"1808","LANCASTER CI","LANCASTER CORRECTIONAL INSTITUTION","Florida","state"
"1809","LAWTEY CI","LAWTEY CORRECTIONAL INSTITUTION","Florida","state"
"1810","LIBERTY CI","LIBERTY CORRECTIONAL INSTITUTION","Florida","state"
"1811","LOWELL CI","LOWELL CORRECTIONAL INSTITUTION","Florida","state"
"1812","MADISON CI","MADISON CORRECTIONAL INSTITUTION","Florida","state"
"1813","MADISON CI","MADISON CORRECTIONAL INSTITUTION","Ohio","state"
"1814","MARION CI","MARION CORRECTIONAL INSTITUTION","Florida","state"
"1815","MARION CI","MARION CORRECTIONAL INSTITUTION","North Carolina","state"
"1816","MARION CI","MARION CORRECTIONAL INSTITUTION","Ohio","state"
"1817","MARTIN CI","MARTIN CORRECTIONAL INSTITUTION","Florida","state"
"1818","MOORE HAVEN CF","MOORE HAVEN  CORRECTIONAL FACILITY",NA,NA
"1819","NEW RIVER CI","NEW RIVER CORRECTIONAL INSTITUTION","Florida","state"
"1820","OKALOOSA CI","OKALOOSA CORRECTIONAL INSTITUTION","Florida","state"
"1821","OKEECHOBEE CI","OKEECHOBEE CORRECTIONAL INSTITUTION","Florida","state"
"1822","POLK CI","POLK CORRECTIONAL INSTITUTION","Florida","state"
"1823","POLK CI","POLK CORRECTIONAL INSTITUTION","North Carolina","state"
"1824","PUTNAM CI","PUTNAM CORRECTIONAL INSTITUTION","Florida","state"
"1825","SANTA ROSA CI","SANTA REGIONAL OFFICESA CORRECTIONAL INSTITUTION",NA,NA
"1826","SOUTH BAY CF","SOUTH BAY  CORRECTIONAL FACILITY",NA,NA
"1827","SOUTH BAY CF GEO GROUP","SOUTH BAY  CORRECTIONAL FACILITY GEO GROUP",NA,NA
"1828","SUMTER CI","SUMTER CORRECTIONAL INSTITUTION","Florida","state"
"1829","SUWANNEE CI","SUWANNEE CORRECTIONAL INSTITUTION","Florida","state"
"1830","TAYLOR CI","TAYLOR CORRECTIONAL INSTITUTION","Florida","state"
"1831","TOMOKA CI","TOMOKA CORRECTIONAL INSTITUTION","Florida","state"
"1832","UNION CI","UNION CORRECTIONAL INSTITUTION","Florida","state"
"1833","WAKULLA CI","WAKULLA CORRECTIONAL INSTITUTION","Florida","state"
"1834","WALTON CI","WALTON CORRECTIONAL INSTITUTION","Florida","state"
"1835","ZEPHYRHILLS CI","ZEPHYRHILLS CORRECTIONAL INSTITUTION","Florida","state"
"1836","COLQUITT COUNTY CI","COLQUITT COUNTY CORRECTIONAL INSTITUTION","Georgia","state"
"1837","MITCHELL COUNTY CI","MITCHELL COUNTY CORRECTIONAL INSTITUTION","Georgia","state"
"1838","TURNER RSTAT","TURNER RESIDENTIAL SUBSTANCE ABUSE TREATMENT","Georgia","state"
"1839","CAPP","CORRECTIONAL ALTERNATIVES PLACEMENT PROGRAM",NA,NA
"1840","COOK COUNTY","COOK COUNTY JAIL","Illinois","county"
"1841","DIXON CORRECTIONAL INSTITUTE","DIXON CORRECTIONAL INSTITUTE",NA,NA
"1842","BRANCHVILLE CORRECTIONAL FACILITY","BRANCHVILLE CORRECTIONAL FACILITY","Indiana","state"
"1843","CORRECTIONAL INDUSTRIAL CIF","CORRECTIONAL INDUSTRIAL FACILITY","Indiana","state"
"1844","EDINBURGH CORRECTION FACILITY JOHNSON COUNTY","EDINBURGH CORRECTIONAL FACILITY","Indiana","state"
"1845","INDIANA WOMEN S PRISON MARION COUNTY","INDIANA WOMENS PRISON","Indiana","state"
"1846","LOGANSPORT INTAKE LCU","LOGANSPORT INTAKE CORRECTIONAL FACILITY",NA,NA
"1847","LOGANSPORT JUVENILE LJCF","LOGANSPORT JUVENILE CORRECTIONAL FACILITY","Indiana","state"
"1848","PLAINFIELD CORRECTIONAL FACILITY HENDRICKS COUNTY","PLAINFIELD CORRECTIONAL FACILITY HENDRICKS COUNTY JAIL",NA,NA
"1849","SOUTH BEND COMMUNITY SBCRC","SOUTH BEND COMMUNITY REENTRY CENTER",NA,NA
"1850","WESTVILLE CORRECTIONAL FACILITY","WESTVILLE CORRECTIONAL FACILITY","Indiana","state"
"1851","LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN","LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN",NA,NA
"1852","LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN HUNT","LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN HUNT",NA,NA
"1853","LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN JETSON","LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN JETSON",NA,NA
"1854","BCCC BALTIMORE CITY CC","BALTIMORE CITY CORRECTIONAL CENTER","Maryland","state"
"1855","CMCF CENTRAL MARYLAND CF","CENTRAL MARYLAND  CORRECTIONAL FACILITY",NA,NA
"1856","CHESAPEAKE DETENTION FACILITY","CHESAPEAKE DETENTION FACILITY","Maryland","state"
"1857","DRCF DORSEY RUN CF","DORSEY RUN  CORRECTIONAL FACILITY",NA,NA
"1858","DORSEY RUN CORRECTIONAL FACILITY JESSUP","DORSEY RUN CORRECTIONAL FACILITY","Maryland","state"
"1859","ECI EASTERN CI","EASTERN CORRECTIONAL INSTITUTION","Maryland","state"
"1860","ECI EASTERN CI","EASTERN CORRECTIONAL INSTITUTION","North Carolina","state"
"1861","EASTERN CI ANNEX","EASTERN CORRECTIONAL INSTITUTION ANNEX",NA,NA
"1862","JAIL INDUSTRIES BUILDING","JAIL INDUSTRIES BUILDING",NA,NA
"1863","MCI W MARYLAND CI FOR WOMEN","MARYLAND CORRECTIONAL INSTITUTION FOR WOMEN","Maryland","state"
"1864","MCI H MARYLAND CI HAGERSTOWN","MARYLAND CORRECTIONAL INSTITUTION HAGERSTOWN","Maryland","state"
"1865","MARYLAND CORRECTIONAL INSTITUTION JESSUP","JESSUP CORRECTIONAL INSTITUTION","Maryland","state"
"1866","MARYLAND CORRECTIONAL INSTITUTION FOR WOMEN JESSUP","MARYLAND CORRECTIONAL INSTITUTION FOR WOMEN","Maryland","state"
"1867","NBCI NORTH BRANCH CI","MARYLAND CORRECTIONAL INSTITUTION FOR WOMEN","Maryland","state"
"1868","RCI ROXBURY CI","ROXBURY CORRECTIONAL INSTITUTION","Maryland","state"
"1869","WCI WESTERN CI","WESTERN CORRECTIONAL INSTITUTION","Maryland","state"
"1870","MA CI SHIRLEY","MASSACHUSETTS CORRECTIONAL INSTITUTION SHIRLEY","Massachusetts","state"
"1871","MA TC BRIDGEWATER","MASSACHUSETTS TREATMENT CENTER","Massachusetts","state"
"1872","MCI SHIRLEY MIN","MASSACHUSETTS CORRECTIONAL INSTITUTION SHIRLEY","Massachusetts","state"
"1873","FARIBAULT","FARIBAULT CORRECTIONAL FACILITY","Minnesota","state"
"1874","LINO LAKES","LINO LAKES CORRECTIONAL FACILITY","Minnesota","state"
"1875","MOOSE LAKE","MOOSE LAKE CORRECTIONAL FACILITY","Minnesota","state"
"1876","OAK PARK HEIGHTS","OAK PARK HEIGHTS CORRECTIONAL FACILITY","Minnesota","state"
"1877","RED WING","RED WING CORRECTIONAL FACILITY","Minnesota","state"
"1878","RUSH CITY","RUSH CORRECTIONAL FACILITY","Minnesota","state"
"1879","SHAKOPEE","SHAKOPEE CORRECTIONAL FACILITY","Minnesota","state"
"1880","ST CLOUD","SAINT CLOUD CORRECTIONAL FACILITY","Minnesota","state"
"1881","STILLWATER","STILLWATER CORRECTIONAL FACILITY","Minnesota","state"
"1882","TOGO","TOGO CORRECTIONAL FACILITY","Minnesota","state"
"1883","WILLOW RIVER","WILLOW RIVER CORRECTIONAL FACILITY","Minnesota","state"
"1884","FARMINGTON CORRECTIONAL CENTER","FARMINGTON CORRECTIONAL CENTER","Missouri","state"
"1885","ACC JEFFERSON CITY","ALGOA CORRECTIONAL CENTER","Missouri","state"
"1886","KCRC KANASAS CITY","KANSAS CITY REENTRY CENTER","Missouri","state"
"1887","MISSOURI EASTERN CORRECTIONAL CENTER","MISSOURI EASTERN CORRECTIONAL CENTER","Missouri","state"
"1888","OZARK CORRECTIONAL CENTER","OZARK CORRECTIONAL CENTER","Missouri","state"
"1889","SOUTHEAST CC","SOUTHEAST CORRECTIONAL CENTER","Missouri","state"
"1890","WRDCC ST JOSEPH","WESTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","Missouri","state"
"1891","WESTERN MISSOURI CC","WESTERN MISSOURI CORRECTIONAL CENTER","Missouri","state"
"1892","WESTERN RECEPTION DIAGNOSTIC CORRECTIONAL CENTER","WESTERN RECEPTION DIAGNOSTIC CORRECTIONAL CENTER",NA,NA
"1893","WOMEN S EASTERN","WOMENS EASTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","Missouri","state"
"1894","BUTTE PRERELEASE CENTER BUTTE","BUTTE PRERELEASE CENTER BUTTE",NA,NA
"1895","DAWSON COUNTY CORRECTIONAL FACILITY","DAWSON COUNTY JAIL CORRECTIONAL FACILITY",NA,NA
"1896","ELKHORN TREATMENT CENTER BOULDER","ELKHORN TREATMENT CENTER BOULDER",NA,NA
"1897","HELENA PRERELEASE CENTER","HELENA PRERELEASE CENTER",NA,NA
"1898","MISSOULA ASSESSMENT AND SANCTION CENTER","MISSOULA ASSESSMENT AND SANCTION CENTER",NA,NA
"1899","MISSOULA PRERELEASE CENTER MISSOULA","MISSOULA PRERELEASE CENTER",NA,NA
"1900","DEC DIAGNOSTIC AND EVALUATION CENTER","DIAGNOSTIC AND EVALUATION CENTER",NA,NA
"1901","NEBRASKA STATE PENITENTIARY","NEBRASKA STATE PENITENTIARY",NA,NA
"1902","TECUMSEH STATE CORRECTIONAL INSTITUTION","TECUMSEH STATE CORRECTIONAL INSTITUTION",NA,NA
